time,R third metatarsal head,R second toe,R fifth metatarsal head,R lateral heel,R heel,R medial heel,R first metatarsal head,R first toe
0.0,4.5426025390625,1.18359375,3.779541015625,3.07647705078125,3.631103515625,5.85321044921875,5.264404296875,5.610107421875
0.0007419600000000001,4.5426025390625,1.1693115234375,3.779541015625,3.07647705078125,3.6439208984375,5.85321044921875,5.264404296875,5.610107421875
0.00141109,5.3896484375,1.1427001953125,5.201416015625,4.58990478515625,2.459716796875,5.277618408203125,4.6700439453125,4.325927734375
0.0020725300000000004,5.3896484375,1.1427001953125,5.201416015625,4.57659912109375,2.4527587890625,5.277618408203125,4.65771484375,4.325927734375
0.00273361,5.3896484375,1.13037109375,5.201416015625,4.57659912109375,2.4527587890625,5.277618408203125,4.65771484375,4.325927734375
0.0034045100000000003,5.3896484375,1.13037109375,5.201416015625,4.57659912109375,2.4527587890625,5.277618408203125,4.65771484375,4.325927734375
0.004069720000000001,5.3896484375,1.13037109375,5.201416015625,4.57659912109375,2.4527587890625,5.277618408203125,4.65771484375,4.303955078125
0.00472892,5.3896484375,1.1427001953125,5.201416015625,4.58990478515625,2.4527587890625,5.277618408203125,4.65771484375,4.325927734375
0.00538762,5.3896484375,1.13037109375,5.201416015625,4.58990478515625,2.4527587890625,5.277618408203125,4.6700439453125,4.325927734375
0.00604722,5.3896484375,1.1427001953125,5.201416015625,4.57659912109375,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.00670526,5.3896484375,1.1427001953125,5.212890625,4.57659912109375,2.4527587890625,5.277618408203125,4.6700439453125,4.325927734375
0.0073674000000000005,5.3896484375,1.1427001953125,5.201416015625,4.57659912109375,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.00883568,5.3896484375,1.13037109375,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.009736789999999999,5.3896484375,1.13037109375,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.0106165,5.4027099609375,1.1427001953125,5.201416015625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.011575,5.3896484375,1.13037109375,5.201416015625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.01224698,5.3896484375,1.13037109375,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.01290801,5.3896484375,1.13037109375,5.201416015625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.0135684,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.014228719999999999,5.4027099609375,1.13037109375,5.201416015625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.01489166,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.015552309999999998,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.6700439453125,4.325927734375
0.01621594,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.016877,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.01758474,5.3896484375,1.13037109375,5.212890625,4.58990478515625,2.459716796875,5.288421630859375,4.6700439453125,4.325927734375
0.01825951,5.4027099609375,1.13037109375,5.212890625,4.58990478515625,2.4527587890625,5.288421630859375,4.65771484375,4.325927734375
0.01891964,5.3896484375,1.1427001953125,5.212890625,4.58990478515625,2.459716796875,5.288421630859375,4.65771484375,4.325927734375
0.01957922,5.4027099609375,1.13037109375,5.2275390625,4.58990478515625,2.459716796875,5.299713134765625,4.6700439453125,4.325927734375
0.020238330000000002,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.459716796875,5.288421630859375,4.65771484375,4.325927734375
0.020898200000000002,5.4027099609375,1.13037109375,5.212890625,4.58990478515625,2.459716796875,5.288421630859375,4.65771484375,4.325927734375
0.02155955,5.4027099609375,1.1427001953125,5.212890625,4.58990478515625,2.459716796875,5.299713134765625,4.65771484375,4.303955078125
0.02221742,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.459716796875,5.299713134765625,4.65771484375,4.325927734375
0.02287705,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.288421630859375,4.65771484375,4.325927734375
0.023535920000000002,5.4027099609375,1.13037109375,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.6700439453125,4.325927734375
0.024194570000000002,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.65771484375,4.303955078125
0.024852640000000002,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.65771484375,4.325927734375
0.02551374,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.65771484375,4.303955078125
0.02617331,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.6700439453125,4.325927734375
0.02683411,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.65771484375,4.325927734375
0.02749485,5.4027099609375,1.13037109375,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.6700439453125,4.325927734375
0.02823942,5.4027099609375,1.13037109375,5.2275390625,4.60382080078125,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.028914290000000002,5.4027099609375,1.1427001953125,5.2275390625,4.60382080078125,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.02957618,5.4027099609375,1.1427001953125,5.212890625,4.60382080078125,2.46875,5.299713134765625,4.65771484375,4.325927734375
0.03023668,5.4027099609375,1.13037109375,5.2275390625,4.60382080078125,2.47412109375,5.299713134765625,4.65771484375,4.325927734375
0.03089507,5.4027099609375,1.13037109375,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.031553269999999994,5.4027099609375,1.13037109375,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.65771484375,4.325927734375
0.03221292,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.6700439453125,4.303955078125
0.03292472,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.033587139999999994,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.03424601,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.4822998046875,5.299713134765625,4.65771484375,4.303955078125
0.034905109999999996,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.47412109375,5.299713134765625,4.65771484375,4.303955078125
0.0355672,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.4822998046875,5.299713134765625,4.65771484375,4.303955078125
0.03622711,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.4822998046875,5.299713134765625,4.65771484375,4.303955078125
0.036944399999999995,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.4822998046875,5.299713134765625,4.65771484375,4.303955078125
0.03775029,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.299713134765625,4.65771484375,4.303955078125
0.03843087,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.299713134765625,4.6700439453125,4.303955078125
0.03908751,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.299713134765625,4.65771484375,4.325927734375
0.03979239,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.30902099609375,4.65771484375,4.303955078125
0.0404985,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.30902099609375,4.65771484375,4.325927734375
0.04120437,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.488037109375,5.30902099609375,4.65771484375,4.325927734375
0.04191192,5.4027099609375,1.13037109375,5.2275390625,4.61474609375,2.4945068359375,5.30902099609375,4.65771484375,4.303955078125
0.04262055,5.4027099609375,1.1427001953125,5.2275390625,4.61474609375,2.4945068359375,5.30902099609375,4.65771484375,4.303955078125
0.043329,5.4027099609375,1.13037109375,5.2275390625,4.6270751953125,2.503173828125,5.30902099609375,4.65771484375,4.303955078125
0.043996139999999996,5.4027099609375,1.13037109375,5.2275390625,4.6270751953125,2.503173828125,5.30902099609375,4.65771484375,4.303955078125
0.044696179999999995,5.4027099609375,1.13037109375,5.2275390625,4.6270751953125,2.5103759765625,5.30902099609375,4.65771484375,4.303955078125
0.045361399999999996,5.4149169921875,1.1427001953125,5.2275390625,4.6270751953125,2.5155029296875,5.31805419921875,4.65771484375,4.303955078125
0.04602042,5.4027099609375,1.1427001953125,5.2275390625,4.6270751953125,2.523193359375,5.31805419921875,4.6700439453125,4.303955078125
0.046683369999999995,5.4149169921875,1.1427001953125,5.24853515625,4.6270751953125,2.529052734375,5.30902099609375,4.65771484375,4.303955078125
0.04734288,5.4149169921875,1.1427001953125,5.24853515625,4.6395263671875,2.529052734375,5.31805419921875,4.65771484375,4.303955078125
0.0482629,5.4149169921875,1.1427001953125,5.2275390625,4.6395263671875,2.537841796875,5.31805419921875,4.65771484375,4.325927734375
