time,R third metatarsal head,R second toe,R fifth metatarsal head,R lateral heel,R heel,R medial heel,R first metatarsal head,R first toe
0.0016387600000058,1.741455078125,1.5203857421875,3.5810546875,2.036346435546875,0.64453125,1.1496124267578125,1.1617431640625,0.8350830078125
0.0047712199999949,1.741455078125,1.5203857421875,3.595458984375,2.036346435546875,0.64453125,1.1496124267578125,1.1617431640625,0.858154296875
0.0078089099999942,1.741455078125,1.5203857421875,3.595458984375,2.036346435546875,0.64453125,1.1827774047851562,1.17041015625,0.858154296875
0.0109434099999958,1.741455078125,1.5203857421875,3.595458984375,2.036346435546875,0.64453125,1.1827774047851562,1.17041015625,0.858154296875
0.0140890299999938,1.741455078125,1.530029296875,3.595458984375,2.05438232421875,0.6192626953125,1.1496124267578125,1.17041015625,0.858154296875
0.0175969400000042,1.730865478515625,1.530029296875,3.595458984375,2.05438232421875,0.6192626953125,1.1496124267578125,1.17041015625,0.9073486328125
0.0202434100000061,1.741455078125,1.530029296875,3.595458984375,2.074310302734375,0.6192626953125,1.1176223754882812,1.179931640625,0.9073486328125
0.0233750000000014,1.730865478515625,1.530029296875,3.595458984375,2.05438232421875,0.6192626953125,1.1176223754882812,1.17041015625,0.93115234375
0.026614159999994,1.730865478515625,1.530029296875,3.5810546875,2.074310302734375,0.6192626953125,1.1176223754882812,1.179931640625,0.93115234375
0.0296405899999996,1.730865478515625,1.530029296875,3.5810546875,2.074310302734375,0.6192626953125,1.0847244262695312,1.179931640625,0.93115234375
0.0327417200000041,1.730865478515625,1.530029296875,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.953369140625
0.0358327200000019,1.730865478515625,1.5430908203125,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.953369140625
0.0389121500000015,1.730865478515625,1.5537109375,3.595458984375,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.953369140625
0.0420398699999964,1.730865478515625,1.5537109375,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.9754638671875
0.0451529200000067,1.730865478515625,1.5654296875,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.997314453125
0.0486145299999947,1.730865478515625,1.579833984375,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,0.997314453125
0.0515012599999948,1.730865478515625,1.579833984375,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,1.0235595703125
0.0545197600000051,1.730865478515625,1.579833984375,3.595458984375,2.093017578125,0.594970703125,1.1176223754882812,1.179931640625,1.0235595703125
0.0576010000000053,1.730865478515625,1.579833984375,3.5810546875,2.074310302734375,0.594970703125,1.0847244262695312,1.179931640625,1.041259765625
0.0607433299999939,1.730865478515625,1.579833984375,3.5810546875,2.093017578125,0.6192626953125,1.1176223754882812,1.1893310546875,1.068359375
0.064089519999996,1.730865478515625,1.579833984375,3.5810546875,2.093017578125,0.594970703125,1.1176223754882812,1.1893310546875,1.0875244140625
0.0670121600000044,1.730865478515625,1.579833984375,3.5810546875,2.093017578125,0.594970703125,1.1176223754882812,1.1893310546875,1.108154296875
0.0700845899999933,1.730865478515625,1.58740234375,3.5810546875,2.093017578125,0.594970703125,1.1176223754882812,1.1893310546875,1.12841796875
0.073211779999994,1.730865478515625,1.58740234375,3.595458984375,2.093017578125,0.594970703125,1.1176223754882812,1.1893310546875,1.1480712890625
0.0762694400000043,1.730865478515625,1.58740234375,3.595458984375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.189697265625
0.0793581100000011,1.730865478515625,1.58740234375,3.595458984375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.2119140625
0.0825474800000023,1.721893310546875,1.58740234375,3.595458984375,2.11273193359375,0.6192626953125,1.1176223754882812,1.1893310546875,1.2335205078125
0.0856089199999985,1.730865478515625,1.58740234375,3.595458984375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.251220703125
0.0887287399999934,1.730865478515625,1.58740234375,3.61083984375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.2725830078125
0.0919198299999948,1.730865478515625,1.5989990234375,3.61083984375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.2725830078125
0.0949691299999955,1.730865478515625,1.5989990234375,3.624755859375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.28662109375
0.0981641300000006,1.730865478515625,1.5989990234375,3.624755859375,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.28662109375
0.1012332399999991,1.730865478515625,1.5989990234375,3.6357421875,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.28662109375
0.1042795900000044,1.730865478515625,1.6116943359375,3.659423828125,2.11273193359375,0.594970703125,1.1496124267578125,1.1893310546875,1.307861328125
0.1074613300000066,1.730865478515625,1.6116943359375,3.669677734375,2.11273193359375,0.594970703125,1.1496124267578125,1.1893310546875,1.3267822265625
0.1105135899999965,1.730865478515625,1.6116943359375,3.689453125,2.11273193359375,0.594970703125,1.1496124267578125,1.1893310546875,1.3267822265625
0.1136221299999959,1.730865478515625,1.6116943359375,3.699462890625,2.11273193359375,0.594970703125,1.1496124267578125,1.1893310546875,1.3631591796875
0.1167345399999959,1.730865478515625,1.6116943359375,3.71875,2.11273193359375,0.594970703125,1.1176223754882812,1.1893310546875,1.3631591796875
0.1198388699999952,1.730865478515625,1.620849609375,3.746826171875,2.11273193359375,0.594970703125,1.1176223754882812,1.1954345703125,1.3631591796875
0.1230946099999954,1.730865478515625,1.620849609375,3.79345703125,2.11273193359375,0.594970703125,1.1176223754882812,1.1954345703125,1.3828125
0.126415570000006,1.730865478515625,1.620849609375,3.79345703125,2.11273193359375,0.594970703125,1.1176223754882812,1.1954345703125,1.3828125
0.1292311100000063,1.730865478515625,1.620849609375,3.820068359375,2.11273193359375,0.594970703125,1.1176223754882812,1.1954345703125,1.3828125
0.1323714800000033,1.730865478515625,1.620849609375,3.845947265625,2.11273193359375,0.6192626953125,1.1176223754882812,1.204833984375,1.3828125
0.1354002199999939,1.741455078125,1.620849609375,3.85791015625,2.11273193359375,0.594970703125,1.1176223754882812,1.204833984375,1.3828125
